Transaction ID,Date,Timestamp,Tax Status,Transaction Type,Refund Type,Product Title,Product ID,Product Type,SKU ID,Hardware,Country of Buyer,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID
GPA.3380-6384-8628-62501,2021-10-01,11:04:32 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1s,GB,,CV2 3PX,GBP,2.97,1.1693,EUR,3.47,,
GPA.3343-6884-1423-78350,2021-10-01,1:40:24 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,HWAGS-Q,US,MI,49327,USD,3.49,0.8621,EUR,3.01,,
GPA.3343-6884-1423-78350,2021-10-01,1:40:24 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,HWAGS-Q,US,MI,49327,USD,-0.52,0.8621,EUR,-0.45,,
GPA.3324-5518-8717-02774,2021-10-01,2:01:09 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownqltesq,US,AZ,85354,USD,3.49,0.8622,EUR,3.01,,
GPA.3324-5518-8717-02774,2021-10-01,2:01:09 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownqltesq,US,AZ,85354,USD,-0.52,0.8622,EUR,-0.45,,
GPA.3308-1293-1423-38419,2021-10-01,4:57:17 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,CA,92840,USD,5.49,0.86255,EUR,4.74,,
GPA.3308-1293-1423-38419,2021-10-01,4:57:17 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,CA,92840,USD,-0.82,0.86255,EUR,-0.71,,
GPA.3352-5346-3105-76109,2021-10-02,12:12:27 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,IA,50125,USD,3.49,0.86255,EUR,3.01,,
GPA.3352-5346-3105-76109,2021-10-02,12:12:27 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,IA,50125,USD,-0.52,0.86255,EUR,-0.45,,
GPA.3370-1060-2349-31669,2021-10-02,12:27:03 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20p,US,GA,31535,USD,5.49,0.86255,EUR,4.74,,
GPA.3370-1060-2349-31669,2021-10-02,12:27:03 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20p,US,GA,31535,USD,-0.82,0.86255,EUR,-0.71,,
GPA.3349-1084-9421-98532,2021-10-02,3:15:13 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlus6T,US,NY,13208,USD,5.49,0.86255,EUR,4.74,,
GPA.3349-1084-9421-98532,2021-10-02,3:15:13 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlus6T,US,NY,13208,USD,-0.82,0.86255,EUR,-0.71,,
GPA.3325-1939-9353-68697,2021-10-02,4:22:48 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownqltesq,US,VA,23320,USD,3.49,0.86255,EUR,3.01,,
GPA.3325-1939-9353-68697,2021-10-02,4:22:48 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownqltesq,US,VA,23320,USD,-0.52,0.86255,EUR,-0.45,,
GPA.3302-1161-8350-66873,2021-10-03,9:39:30 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,AR,72131,USD,5.49,0.86255,EUR,4.74,,
GPA.3302-1161-8350-66873,2021-10-03,9:39:30 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,AR,72131,USD,-0.82,0.86255,EUR,-0.71,,
GPA.3301-9697-9086-54726,2021-10-03,9:39:40 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,AR,72131,USD,3.49,0.86255,EUR,3.01,,
GPA.3301-9697-9086-54726,2021-10-03,9:39:40 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,AR,72131,USD,-0.52,0.86255,EUR,-0.45,,
GPA.3323-4558-5944-52516,2021-10-03,10:58:30 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,FP3,CH,,1323,CHF,3.4,0.92638,EUR,3.15,,
GPA.3323-4558-5944-52516,2021-10-03,10:58:30 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,FP3,CH,,1323,CHF,-0.51,0.92638,EUR,-0.47,,
GPA.3398-4752-3413-33263,2021-10-03,12:06:29 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,j4lte,US,FL,33134,USD,3.49,0.86225,EUR,3.01,,
GPA.3398-4752-3413-33263,2021-10-03,12:06:29 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,j4lte,US,FL,33134,USD,-0.52,0.86225,EUR,-0.45,,
GPA.3343-4172-9342-05497,2021-10-03,4:06:10 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,CO,80218,USD,5.49,0.86225,EUR,4.73,,
GPA.3343-4172-9342-05497,2021-10-03,4:06:10 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,CO,80218,USD,-0.82,0.86225,EUR,-0.71,,
GPA.3380-0601-4399-82009,2021-10-03,4:59:14 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,timelm,US,MD,21122,USD,5.49,0.86225,EUR,4.73,,
GPA.3380-0601-4399-82009,2021-10-03,4:59:14 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,timelm,US,MD,21122,USD,-0.82,0.86225,EUR,-0.71,,
GPA.3310-2029-8171-86615,2021-10-03,5:23:55 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,UT,84404,USD,5.49,0.8615,EUR,4.73,,
GPA.3310-2029-8171-86615,2021-10-03,5:23:55 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,UT,84404,USD,-0.82,0.8615,EUR,-0.71,,
GPA.3397-6366-7093-62368,2021-10-03,6:43:29 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,alphalm,US,AL,35661,USD,3.49,0.86155,EUR,3.01,,
GPA.3397-6366-7093-62368,2021-10-03,6:43:29 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,alphalm,US,AL,35661,USD,-0.52,0.86155,EUR,-0.45,,
GPA.3362-4356-3474-16831,2021-10-03,11:27:39 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1q,US,NV,89431,USD,5.49,0.8623,EUR,4.73,,
GPA.3362-4356-3474-16831,2021-10-03,11:27:39 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1q,US,NV,89431,USD,-0.82,0.8623,EUR,-0.71,,
GPA.3334-0315-7998-99809,2021-10-04,7:06:35 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a50,US,TX,76541,USD,3.49,0.86115,EUR,3.01,,
GPA.3334-0315-7998-99809,2021-10-04,7:06:35 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a50,US,TX,76541,USD,-0.52,0.86115,EUR,-0.45,,
GPA.3376-2256-0868-19422,2021-10-05,3:25:56 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gts7xl,US,NY,14141,USD,3.49,0.86185,EUR,3.01,,
GPA.3376-2256-0868-19422,2021-10-05,3:25:56 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gts7xl,US,NY,14141,USD,-0.52,0.86185,EUR,-0.45,,
GPA.3303-3293-2940-67111,2021-10-06,1:03:34 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c1q,US,NY,13440,USD,3.49,0.86575,EUR,3.02,,
GPA.3303-3293-2940-67111,2021-10-06,1:03:34 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c1q,US,NY,13440,USD,-0.52,0.86575,EUR,-0.45,,
GPA.3344-4834-2754-91333,2021-10-06,3:24:03 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,bonito,US,IL,61352,USD,3.49,0.86535,EUR,3.02,,
GPA.3344-4834-2754-91333,2021-10-06,3:24:03 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,bonito,US,IL,61352,USD,-0.52,0.86535,EUR,-0.45,,
GPA.3399-7450-5043-73838,2021-10-06,3:45:44 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,VA,22025,USD,5.49,0.86535,EUR,4.75,,
GPA.3399-7450-5043-73838,2021-10-06,3:45:44 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,VA,22025,USD,-0.82,0.86535,EUR,-0.71,,
GPA.3368-7393-4937-25484,2021-10-06,11:57:56 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,t2q,US,NY,10304,USD,5.49,0.8654,EUR,4.75,,
GPA.3368-7393-4937-25484,2021-10-06,11:57:56 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,t2q,US,NY,10304,USD,-0.82,0.8654,EUR,-0.71,,
GPA.3327-0322-1526-89184,2021-10-07,1:24:44 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,z3q,US,RI,02895,USD,5.49,0.8656,EUR,4.75,,
GPA.3327-0322-1526-89184,2021-10-07,1:24:44 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,z3q,US,RI,02895,USD,-0.82,0.8656,EUR,-0.71,,
GPA.3315-2876-2581-54209,2021-10-07,1:24:57 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,z3q,US,RI,02895,USD,3.49,0.8656,EUR,3.02,,
GPA.3315-2876-2581-54209,2021-10-07,1:24:57 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,z3q,US,RI,02895,USD,-0.52,0.8656,EUR,-0.45,,
GPA.3376-8435-2246-54211,2021-10-07,2:05:23 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,surfna,US,MA,01027,USD,5.49,0.8655,EUR,4.75,,
GPA.3376-8435-2246-54211,2021-10-07,2:05:23 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,surfna,US,MA,01027,USD,-0.82,0.8655,EUR,-0.71,,
GPA.3371-3666-0275-33637,2021-10-07,2:05:37 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,surfna,US,MA,01027,USD,3.49,0.8655,EUR,3.02,,
GPA.3371-3666-0275-33637,2021-10-07,2:05:37 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,surfna,US,MA,01027,USD,-0.52,0.8655,EUR,-0.45,,
GPA.3360-8223-0226-18584,2021-10-07,2:08:25 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWVNS-H,IT,CO,22020,EUR,3.48,1.0,EUR,3.48,,
GPA.3351-1220-6161-65558,2021-10-07,2:08:37 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,HWVNS-H,IT,CO,22020,EUR,2.08,1.0,EUR,2.08,,
GPA.3339-0509-0502-68511,2021-10-07,2:43:00 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,ASUS_I006D,DE,,99085,EUR,3.56,1.0,EUR,3.56,,
GPA.3339-0509-0502-68511,2021-10-07,2:49:37 PM PDT,,Charge refund,Full,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,ASUS_I006D,DE,,99085,EUR,-3.56,1.0,EUR,-3.56,,
GPA.3326-2046-2661-23010,2021-10-07,7:47:43 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,blueline,US,OH,45750,USD,3.49,0.8652,EUR,3.02,,
GPA.3326-2046-2661-23010,2021-10-07,7:47:43 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,blueline,US,OH,45750,USD,-0.52,0.8652,EUR,-0.45,,
GPA.3318-3705-4506-84092,2021-10-07,7:48:08 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,blueline,US,OH,45750,USD,5.49,0.8652,EUR,4.75,,
GPA.3318-3705-4506-84092,2021-10-07,7:48:08 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,blueline,US,OH,45750,USD,-0.82,0.8652,EUR,-0.71,,
GPA.3385-1347-6925-85377,2021-10-08,7:07:21 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a12u,US,IA,50702,USD,3.49,0.8641,EUR,3.02,,
GPA.3385-1347-6925-85377,2021-10-08,7:07:21 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a12u,US,IA,50702,USD,-0.52,0.8641,EUR,-0.45,,
GPA.3351-5843-8666-51765,2021-10-08,12:06:33 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWSNE,RU,Москва,117041,RUB,299.17,0.012027,EUR,3.6,,
GPA.3351-5843-8666-51765,2021-10-08,12:06:33 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWSNE,RU,Москва,117041,RUB,-44.88,0.012027,EUR,-0.54,,
GPA.3397-8912-1664-64171,2021-10-08,3:52:42 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,X606F,US,OH,43451,USD,3.49,0.864,EUR,3.02,,
GPA.3397-8912-1664-64171,2021-10-08,3:52:42 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,X606F,US,OH,43451,USD,-0.52,0.864,EUR,-0.45,,
GPA.3370-1084-1886-00134,2021-10-08,5:53:03 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a70q,DE,,72770,EUR,2.13,1.0,EUR,2.13,,
GPA.3333-9197-1565-34061,2021-10-08,10:20:22 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta3xlwifi,MX,,45086,MXN,93.97,0.041738,EUR,3.92,,
GPA.3333-9197-1565-34061,2021-10-08,10:20:22 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta3xlwifi,MX,,45086,MXN,-14.1,0.041738,EUR,-0.59,,
GPA.3383-8486-5252-18906,2021-10-09,9:47:23 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,IN,46805,USD,5.49,0.864,EUR,4.74,,
GPA.3383-8486-5252-18906,2021-10-09,9:47:23 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,IN,46805,USD,-0.82,0.864,EUR,-0.71,,
GPA.3327-0920-8738-10853,2021-10-09,11:05:02 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c1q,US,OR,97123,USD,3.49,0.864,EUR,3.02,,
GPA.3327-0920-8738-10853,2021-10-09,11:05:02 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c1q,US,OR,97123,USD,-0.52,0.864,EUR,-0.45,,
GPA.3380-8922-7122-80021,2021-10-09,12:57:31 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh50lm,US,MI,48867,USD,5.49,0.864,EUR,4.74,,
GPA.3380-8922-7122-80021,2021-10-09,12:57:31 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh50lm,US,MI,48867,USD,-0.82,0.864,EUR,-0.71,,
GPA.3331-8569-6144-70773,2021-10-09,5:01:58 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,MI,48170,USD,5.49,0.864,EUR,4.74,,
GPA.3331-8569-6144-70773,2021-10-09,5:01:58 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,MI,48170,USD,-0.82,0.864,EUR,-0.71,,
GPA.3318-6351-4004-12225,2021-10-09,6:04:59 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,taimen,US,CO,80634,USD,5.49,0.864,EUR,4.74,,
GPA.3318-6351-4004-12225,2021-10-09,6:04:59 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,taimen,US,CO,80634,USD,-0.82,0.864,EUR,-0.71,,
GPA.3388-6233-8938-19365,2021-10-09,6:25:26 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,timelm,US,GA,31314,USD,3.49,0.864,EUR,3.02,,
GPA.3388-6233-8938-19365,2021-10-09,6:25:26 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,timelm,US,GA,31314,USD,-0.52,0.864,EUR,-0.45,,
GPA.3306-8364-4843-69220,2021-10-09,8:00:55 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,ASUS_A006,US,TN,37167,USD,5.49,0.864,EUR,4.74,,
