Transaction ID,Date,Transaction Type,Product Title,Product ID,SKU ID,Country of Buyer,Buyer Postal Code,Amount (Merchant Currency)
GPA.3338-0419-6968-25661,2021-09-20,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,CA,R2C1Z1,2.99
GPA.3347-9916-2865-30783,2021-09-21,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,33305,4.68
GPA.3332-7675-8189-85222,2021-09-21,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,IT,20155,2.08
GPA.3397-0895-4274-75311,2021-09-21,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,32068,4.68
GPA.3343-8561-3454-40372,2021-09-22,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,01876,4.68
GPA.3326-5655-2692-21607,2021-09-22,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,84081,2.99
GPA.3306-1590-3858-84477,2021-09-22,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,75019,4.7
GPA.3340-8748-7093-26741,2021-09-22,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,75019,2.98
GPA.3302-2980-7081-20402,2021-09-22,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,75204,4.7
GPA.3303-1241-2627-96235,2021-09-23,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84721,4.69
GPA.3342-8252-0467-77539,2021-09-23,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,BS16 5PA,3.46
GPA.3302-9436-1113-71901,2021-09-23,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,22031,2.98
GPA.3398-4774-0877-06054,2021-09-23,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,22406,2.98
GPA.3355-0846-5852-15380,2021-09-23,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,22406,4.69
GPA.3357-1319-7550-16447,2021-09-23,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76112,4.68
GPA.3343-5925-5705-40570,2021-09-23,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CZ,40505,3.6
GPA.3372-3855-3009-78866,2021-09-23,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,20772,2.97
GPA.3346-9053-0907-75991,2021-09-23,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,27560,4.68
GPA.3395-3970-4209-50089,2021-09-24,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48879,4.68
GPA.3334-0740-4603-28567,2021-09-24,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,RU,117216,3.49
GPA.3353-8167-3354-01107,2021-09-24,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,58203,4.69
GPA.3362-2366-0382-94460,2021-09-24,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,58203,2.98
GPA.3337-3214-1282-10891,2021-09-24,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,NL,6373 VE,2.1
GPA.3380-7608-0570-75518,2021-09-24,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,6373 VE,3.5
GPA.3304-9068-5944-13289,2021-09-24,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,IT,41126,2.08
GPA.3339-4535-8094-49014,2021-09-24,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,36022,2.98
GPA.3365-2564-4570-88951,2021-09-24,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,59105,4.68
GPA.3333-0276-6478-45133,2021-09-24,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,98310,2.98
GPA.3387-5106-5628-97725,2021-09-24,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,31405,4.68
GPA.3349-4425-3615-84237,2021-09-24,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,13601,2.98
GPA.3318-2048-6120-29646,2021-09-24,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,13601,4.68
GPA.3395-6027-1651-19269,2021-09-24,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,62025,4.68
GPA.3347-0369-3695-42194,2021-09-24,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,62025,2.98
GPA.3355-1236-5139-95130,2021-09-25,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80004,4.68
GPA.3365-8898-9712-83733,2021-09-25,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,99508,4.68
GPA.3386-0166-5590-23586,2021-09-25,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,60013,4.68
GPA.3327-2288-9835-14621,2021-09-25,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,60013,2.98
GPA.3329-0733-7351-30353,2021-09-25,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,28314,4.68
GPA.3332-3438-7456-74653,2021-09-25,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,R2C4C6,5.05
GPA.3320-2391-2214-96638,2021-09-25,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,R2C 0E8,5.05
GPA.3324-9477-4778-01568,2021-09-25,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,30520,2.98
GPA.3392-9337-2840-09263,2021-09-25,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,30520,4.68
GPA.3395-8148-4574-59011,2021-09-25,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,35565,2.98
GPA.3322-1565-2721-99504,2021-09-25,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,29715,4.68
GPA.3344-2870-2525-26275,2021-09-25,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,29715,2.98
GPA.3394-9761-1970-55008,2021-09-25,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,5051,4.5
GPA.3366-5581-8549-54439,2021-09-25,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,20716,4.68
GPA.3337-6808-9389-22267,2021-09-25,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,81008,2.98
GPA.3351-0861-5725-16058,2021-09-25,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78387,4.68
GPA.3300-6961-8366-56134,2021-09-26,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,17015,4.68
GPA.3362-1747-4730-50080,2021-09-26,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,CA,N1H 2E4,3.03
GPA.3322-0523-3926-57933,2021-09-26,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,17011,4.68
GPA.3328-2654-6342-78072,2021-09-26,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,53590,4.68
GPA.3300-1269-3122-47411,2021-09-26,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,95687,2.98
GPA.3346-1314-5579-77536,2021-09-26,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,95687,4.69
GPA.3354-5008-3089-54150,2021-09-26,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,82007,4.68
GPA.3393-7023-0165-28974,2021-09-26,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,FR,84400,3.54
GPA.3336-3924-1334-29201,2021-09-27,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,3205,4.51
GPA.3332-1971-5700-45003,2021-09-27,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,75428,4.69
GPA.3390-3991-4204-79668,2021-09-27,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,22407,4.69
GPA.3327-5524-7648-65743,2021-09-27,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,56560,4.69
GPA.3383-3858-5440-04696,2021-09-27,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97005,4.69
GPA.3314-8122-9749-80187,2021-09-27,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,58203,2.99
GPA.3372-1796-2158-38319,2021-09-28,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,60190,4.7
GPA.3320-1866-2063-01686,2021-09-28,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,60190,2.99
GPA.3320-6022-3406-13524,2021-09-28,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,NL,1016TA,2.1
GPA.3384-1124-4118-87633,2021-09-28,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,70544,4.7
GPA.3395-5701-4233-17365,2021-09-28,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,50613,2.99
GPA.3334-0320-2017-02915,2021-09-29,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,GB,s63 9lw,2.13
GPA.3364-3499-8580-41721,2021-09-29,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,99206,4.71
GPA.3391-0964-0074-14700,2021-09-29,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DK,2840,3.38
GPA.3321-6193-1513-84531,2021-09-29,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,73505,4.72
GPA.3325-0716-7176-60943,2021-09-29,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84404,4.73
GPA.3370-3753-7340-01916,2021-09-29,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,V3H 3K3,5.06
GPA.3388-6416-7620-44115,2021-09-29,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,R2W 2J2,5.06
GPA.3369-7368-1666-77257,2021-09-30,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,LT,82126,2.1
GPA.3377-3930-3512-39591,2021-09-30,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78164,4.75
GPA.3340-2073-5692-14416,2021-09-30,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,78164,3.02
GPA.3320-0479-2625-91636,2021-09-30,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,78387,3.01
GPA.3366-9829-5908-40281,2021-09-30,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,IT,47838,2.08
GPA.3335-6228-7183-59334,2021-09-30,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,73505,4.74
GPA.3365-0470-6997-60090,2021-09-30,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,83338,4.74
GPA.3383-1997-6901-03793,2021-09-30,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,83338,3.02
GPA.3325-2294-4098-32410,2021-09-30,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,PL,24-100,3.15
GPA.3393-0805-2168-01751,2021-09-30,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,22664,4.75
GPA.3322-1722-5260-83821,2021-09-30,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,32693,4.74
GPA.3302-7318-8007-58113,2021-09-30,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,41031,3.01
GPA.3392-3868-5429-07530,2021-09-30,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,74055,4.74
GPA.3380-6384-8628-62501,2021-10-01,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,CV2 3PX,3.47
GPA.3343-6884-1423-78350,2021-10-01,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,49327,3.01
GPA.3324-5518-8717-02774,2021-10-01,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,85354,3.01
GPA.3308-1293-1423-38419,2021-10-01,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,92840,4.74
GPA.3352-5346-3105-76109,2021-10-02,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,50125,3.01
GPA.3370-1060-2349-31669,2021-10-02,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,31535,4.74
GPA.3349-1084-9421-98532,2021-10-02,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,13208,4.74
GPA.3325-1939-9353-68697,2021-10-02,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,23320,3.01
GPA.3302-1161-8350-66873,2021-10-03,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,72131,4.74
GPA.3301-9697-9086-54726,2021-10-03,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,72131,3.01
GPA.3323-4558-5944-52516,2021-10-03,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,CH,1323,3.15
GPA.3398-4752-3413-33263,2021-10-03,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,33134,3.01
GPA.3343-4172-9342-05497,2021-10-03,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80218,4.73
GPA.3380-0601-4399-82009,2021-10-03,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,21122,4.73
GPA.3310-2029-8171-86615,2021-10-03,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84404,4.73
GPA.3397-6366-7093-62368,2021-10-03,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,35661,3.01
GPA.3362-4356-3474-16831,2021-10-03,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,89431,4.73
GPA.3334-0315-7998-99809,2021-10-04,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,76541,3.01
GPA.3376-2256-0868-19422,2021-10-05,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,14141,3.01
GPA.3303-3293-2940-67111,2021-10-06,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,13440,3.02
GPA.3344-4834-2754-91333,2021-10-06,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,61352,3.02
GPA.3399-7450-5043-73838,2021-10-06,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,22025,4.75
GPA.3368-7393-4937-25484,2021-10-06,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,10304,4.75
GPA.3327-0322-1526-89184,2021-10-07,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,02895,4.75
GPA.3315-2876-2581-54209,2021-10-07,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,02895,3.02
GPA.3376-8435-2246-54211,2021-10-07,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,01027,4.75
GPA.3371-3666-0275-33637,2021-10-07,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,01027,3.02
GPA.3360-8223-0226-18584,2021-10-07,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,IT,22020,3.48
GPA.3351-1220-6161-65558,2021-10-07,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,IT,22020,2.08
GPA.3339-0509-0502-68511,2021-10-07,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,99085,3.56
GPA.3326-2046-2661-23010,2021-10-07,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,45750,3.02
GPA.3318-3705-4506-84092,2021-10-07,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,45750,4.75
GPA.3385-1347-6925-85377,2021-10-08,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,50702,3.02
GPA.3351-5843-8666-51765,2021-10-08,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,RU,117041,3.6
GPA.3397-8912-1664-64171,2021-10-08,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,43451,3.02
GPA.3370-1084-1886-00134,2021-10-08,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,DE,72770,2.13
GPA.3333-9197-1565-34061,2021-10-08,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,MX,45086,3.92
GPA.3383-8486-5252-18906,2021-10-09,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,46805,4.74
GPA.3327-0920-8738-10853,2021-10-09,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,97123,3.02
GPA.3380-8922-7122-80021,2021-10-09,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48867,4.74
GPA.3331-8569-6144-70773,2021-10-09,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48170,4.74
GPA.3318-6351-4004-12225,2021-10-09,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80634,4.74
GPA.3388-6233-8938-19365,2021-10-09,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,31314,3.02
GPA.3306-8364-4843-69220,2021-10-09,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,37167,4.74
GPA.3312-7208-0631-38777,2021-10-09,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,83202,4.74
GPA.3388-0230-6623-89371,2021-10-09,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,83202,3.02
GPA.3378-6476-2422-51683,2021-10-10,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84108,4.74
GPA.3381-5359-4490-17431,2021-10-10,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,66062,4.74
GPA.3303-6450-9448-94687,2021-10-10,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,32960,3.02
GPA.3331-5250-7302-02573,2021-10-10,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,TR,16000,1.55
GPA.3347-4433-7997-57367,2021-10-10,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,76708,3.02
GPA.3359-8186-2874-87321,2021-10-10,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,42450,3.02
GPA.3308-1525-8938-00072,2021-10-10,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,60126,4.74
GPA.3386-1783-4479-98533,2021-10-10,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,15946,4.74
GPA.3393-5250-6635-64995,2021-10-11,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97526,4.75
GPA.3315-0953-0972-62136,2021-10-11,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,65051,3.02
GPA.3397-9295-9483-67268,2021-10-11,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,32701,4.75
GPA.3369-0699-3611-50720,2021-10-11,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,32701,3.02
GPA.3308-8059-0233-98145,2021-10-11,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,GB,DE119JZ,2.17
GPA.3352-7608-8567-83111,2021-10-11,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,DE119JZ,3.5
GPA.3381-2924-8392-40407,2021-10-11,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,40764,3.56
GPA.3310-3788-1437-96323,2021-10-11,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,28684,3.02
GPA.3310-0204-6846-62520,2021-10-11,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,97005,3.02
GPA.3365-5741-3280-42619,2021-10-11,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,72740,3.02
GPA.3383-7438-2602-71809,2021-10-11,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,43537,3.02
GPA.3328-3462-6752-38707,2021-10-11,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,43537,4.75
GPA.3335-6225-3016-11749,2021-10-11,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,49506,4.75
GPA.3332-4626-4749-51822,2021-10-12,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47711,4.76
GPA.3383-0057-2451-32048,2021-10-12,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,37863,3.02
GPA.3333-7192-2819-89414,2021-10-12,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,74854,3.02
GPA.3344-3761-2799-71961,2021-10-12,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,18109,4.75
GPA.3362-3452-9425-66555,2021-10-12,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,18109,3.02
GPA.3358-6648-0551-45233,2021-10-12,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,45502,4.76
GPA.3315-8055-9874-55004,2021-10-12,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,45502,3.02
GPA.3318-3400-4517-32661,2021-10-12,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,5583TL,3.5
GPA.3360-3397-8577-07134,2021-10-12,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76016,4.76
GPA.3308-0582-3170-65696,2021-10-12,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,RU,394042,3.61
GPA.3320-7978-7362-68482,2021-10-12,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,72016,4.76
GPA.3303-7021-6537-70310,2021-10-13,Charge,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,premium,US,40204,3.02
GPA.3344-3862-3957-20812,2021-10-13,Charge,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,28719,4.75
